date,bitcoin,ethereum,tether,binance-usd,solana,usd-coin,ripple,dogecoin,cardano,shiba-inu
2018-08-07,6927841831.688437,2315454592.965536,121108672.71286128,0.0,0.0,0.0,258285637.01182637,3692588.864609914,66660235.96311728,0.0
2018-08-08,6729676123.905343,1851482817.3237607,81164838.1253856,0.0,0.0,0.0,337672018.5289978,3334538.845711738,67821011.04058647,0.0
2018-08-09,6834119514.685925,1935897432.944708,140679136.51973078,0.0,0.0,0.0,387146374.9247961,3105466.7541174907,100878371.98117895,0.0
2018-08-10,5843796067.332067,2317855524.1517854,2574369.383404907,0.0,0.0,0.0,387949885.27212375,5794149.5737717785,117174724.77672382,0.0
2018-08-11,6731245061.318041,2027472927.1744547,5585816.609150104,0.0,0.0,0.0,308624072.8380873,3698556.791995919,106177876.12407196,0.0
2018-08-12,5708911347.302448,2371854614.6728854,2090185.700571755,0.0,0.0,0.0,308616055.5470788,3359244.1175745386,101671731.1737532,0.0
2018-08-13,5507023282.246057,2055561310.2074304,2590987.688002217,0.0,0.0,0.0,272765373.01604617,2632072.877944129,64129653.20075746,0.0
2018-08-14,5381627198.227136,2305624514.721104,5478123.340369907,0.0,0.0,0.0,269511987.4784459,4185327.191210516,72874925.28251752,0.0
2018-08-15,7179484727.419351,3134794913.6870646,98531640.67384936,0.0,0.0,0.0,296755785.8454655,10186404.796512743,141265235.71061143,0.0
2018-08-16,6619548180.387301,2818580241.5689964,109675394.8523238,0.0,0.0,0.0,340842439.975679,4062750.051605605,107262392.82728326,0.0
2018-08-17,5982589406.965,2409323174.6488853,104232705.56028168,0.0,0.0,0.0,244969420.5843744,5509242.484743439,57527997.87884952,0.0
2018-08-18,6206194158.951437,2930409554.8592534,69267509.06283951,0.0,0.0,0.0,525847021.4745813,4174969.462766032,118693524.22822942,0.0
2018-08-19,5616965845.869809,2806352498.6709337,92002426.00356773,0.0,0.0,0.0,444762175.5159049,8131349.506173567,109323815.31372096,0.0
2018-08-20,5160365103.111909,2503896967.514467,67654795.70779435,0.0,0.0,0.0,341168051.0647279,4064816.6311980383,54534210.09363542,0.0
2018-08-21,5578292470.702208,2209797060.591189,63726024.19494928,0.0,0.0,0.0,302218417.5452294,2481114.360071877,55330631.76562017,0.0
2018-08-22,5658517103.312642,2099627671.6781328,61453618.35585492,0.0,0.0,0.0,253887820.8082218,2082911.6566522592,53931658.2448658,0.0
2018-08-23,6759411527.692144,2312267790.5229416,94456844.90545014,0.0,0.0,0.0,292955423.1148977,5781439.742204812,70752219.33720112,0.0
2018-08-24,6096332849.286637,2099144009.1521385,39667161.36003168,0.0,0.0,0.0,224088236.9447054,2615689.1327362736,42398603.84215274,0.0
2018-08-25,6913767387.863615,2215723321.964948,45923369.03624835,0.0,0.0,0.0,249317627.9381173,2401626.8489579456,39339909.76862817,0.0
2018-08-26,5280060347.564506,1727946125.1412983,31057541.50815508,0.0,0.0,0.0,174724569.27970305,2594940.93881686,34263617.56409678,0.0
2018-08-27,5215045899.16829,1905358200.9155493,32137787.484920904,0.0,0.0,0.0,174306308.69864276,2373730.054709599,30483200.13459168,0.0
2018-08-28,5444349729.346103,2157563439.765662,69855020.1732918,0.0,0.0,0.0,236770852.89093497,3656831.3731198446,62948151.71236462,0.0
2018-08-29,6246602891.545194,2548394710.003952,106117405.9196352,0.0,0.0,0.0,340767467.29203665,4707245.850333191,91666529.46681891,0.0
2018-08-30,5976493148.705724,2536785879.3731794,120273727.76368593,0.0,0.0,0.0,284340626.20150805,5052763.009926184,94067635.22343428,0.0
2018-08-31,6587864491.268964,2491159403.542024,114431190.87947384,0.0,0.0,0.0,268653221.49236953,41905290.5745817,74150720.91222401,0.0
2018-09-01,5959884320.762271,2200676475.661476,99498842.62877455,0.0,0.0,0.0,227827316.7319334,124412841.31483796,50496644.8231354,0.0
2018-09-02,6257915213.839819,2591135538.181024,112457670.28123234,0.0,0.0,0.0,267450670.5538395,285339768.52160573,79478343.31776854,0.0
2018-09-03,6640164154.549976,2297225428.9853034,128944425.9449654,0.0,0.0,0.0,255056352.7135004,197295888.15835112,67143765.819576,0.0
2018-09-04,4511643009.568316,2057722570.6458611,83707328.68521567,0.0,0.0,0.0,341896700.2962835,89169522.57276921,47835565.1473669,0.0
2018-09-05,5344233220.454348,2979570499.016402,92325772.094429,0.0,0.0,0.0,468808206.8583943,63352321.997715645,56377369.89244925,0.0
2018-09-06,7036065651.078336,4099897499.876869,159199540.9012459,0.0,0.0,0.0,394545978.7502645,118013357.60310024,105140724.83482462,0.0
2018-09-07,6558109770.577363,2701061396.205367,171456014.9987444,0.0,0.0,0.0,421848840.5829816,64452168.30562852,91513177.25916453,0.0
2018-09-08,4422971841.981781,2789431368.228549,131660254.7500754,0.0,0.0,0.0,300432868.0842056,54319256.9462977,48624757.18179719,0.0
2018-09-09,3851077568.004001,2540332938.5796466,109505173.3086093,0.0,0.0,0.0,298131545.27168393,86298380.87803146,43510093.872598685,0.0
2018-09-10,4174629547.594032,3175761389.4267607,139319186.6175836,0.0,0.0,0.0,278611709.4954461,60463728.29750053,56659982.71117152,0.0
2018-09-11,4504626593.565221,2491788678.425953,145188131.89828366,0.0,0.0,0.0,302129589.07956,117455999.3507717,51745441.935056925,0.0
2018-09-12,5001529025.0324745,2596452765.8883944,149542385.36673272,0.0,0.0,0.0,311759794.9838595,132976489.62643246,59524268.98831903,0.0
2018-09-13,5026516732.831187,2604494814.9428654,144294630.3208605,0.0,0.0,0.0,342327516.730922,92457187.67574644,110527608.63344006,0.0
2018-09-14,4987196751.843109,3501498582.941184,147259662.45284465,0.0,0.0,0.0,363840606.5867251,81929941.7424775,98333779.6280168,0.0
2018-09-15,5350596522.1363,3131560545.2123165,153457980.90182647,0.0,0.0,0.0,326677786.44595754,69389664.71572177,74151647.66045076,0.0
2018-09-16,4295951323.506035,2852106466.474597,112082132.88977736,0.0,0.0,0.0,250387720.51287612,25495497.68746358,43581137.00595768,0.0
2018-09-17,4715407407.262404,2369163812.379939,111924746.99998511,0.0,0.0,0.0,241091500.85941184,33931535.92502734,41967155.97813777,0.0
2018-09-18,4600931272.400568,2973745225.343125,140550021.12877575,0.0,0.0,0.0,285533927.5424672,55310588.85060533,57130960.76322641,0.0
2018-09-19,4472798160.224327,2669510295.51598,140334543.06312495,0.0,0.0,0.0,674858731.0026356,65339957.11192523,83881538.29306856,0.0
2018-09-20,5380977505.120019,2532964971.008765,113785163.67130493,0.0,0.0,0.0,525069885.21176994,58700359.26102623,111424352.96016262,0.0
2018-09-21,5059042419.562756,2506415802.825286,118225584.0349562,0.0,0.0,0.0,1394001878.255684,40734057.00977787,124799450.5067086,0.0
2018-09-22,5931455399.756281,3224898332.902585,211815031.34055725,0.0,0.0,0.0,4307403389.008946,46315078.043363504,237757692.092272,0.0
2018-09-23,5159534298.571353,2253360127.7800627,130336623.544957,0.0,0.0,0.0,2492897027.684864,25316177.7157575,95179373.2643054,0.0
2018-09-24,4322794079.140574,2228170858.276381,113281738.94148834,0.0,0.0,0.0,1064007679.1837506,19903983.56657371,171440269.24139485,0.0
2018-09-25,4626497701.607775,2153893196.3090963,135417232.44893277,0.0,0.0,0.0,1013020980.962001,28334596.109473504,100776019.308128,0.0
2018-09-26,4580781824.213022,4690848657.831447,165929123.01898435,0.0,0.0,0.0,1723375409.182053,37863779.23574166,107058582.67390074,0.0
2018-09-27,3788299697.410916,2266901693.2743306,135936950.47378808,0.0,0.0,0.0,1639250152.1956763,20049763.68317505,60636381.98583224,0.0
2018-09-28,4690261094.515134,2324850663.3816543,151695982.40251103,0.0,0.0,0.0,859572804.3009448,30153540.74988889,117104619.72241764,0.0
2018-09-29,3140320712.260097,1941656837.4249225,146279560.223646,0.0,0.0,0.0,738590479.0948968,32655869.446617216,103511766.41913211,0.0
2018-09-30,2294291064.4914503,2157048771.902401,151431879.31296262,0.0,0.0,0.0,1081239677.1286824,22195771.888809506,65434385.08817968,0.0
2018-10-01,1908960742.721659,1696510081.8875268,139339764.06859887,0.0,0.0,0.0,1308391504.2404635,27913420.359766845,55038544.9763072,0.0
2018-10-02,1893760872.901848,1380169412.0950716,147267340.54163063,0.0,0.0,0.0,1397493860.1884134,32441058.303301185,46007641.05542681,0.0
2018-10-03,2035903501.1612608,1289588248.9376829,108791430.62934116,0.0,0.0,0.0,700808852.0455769,24158070.71508784,38692069.56610032,0.0
2018-10-04,2247969611.197428,1484341832.036688,117307796.73897012,0.0,0.0,0.0,828787430.3071119,39003795.89803629,44367995.96346713,0.0
2018-10-05,2059404665.1894455,1299403541.2219515,109163118.51043735,0.0,0.0,31264.420429900205,596664917.2537743,39675967.02660533,37175338.87888529,0.0
2018-10-06,1840911129.5584168,1343329878.055222,82904990.55543749,0.0,0.0,20254.71225490974,582795301.1392149,33555941.79704418,36985087.84291301,0.0
2018-10-07,1464404365.51708,1289880374.6702132,84072638.44935074,0.0,0.0,49324.69066914409,710572866.3788797,46254394.24100503,30796838.80159045,0.0
2018-10-08,1499424737.458561,1219257804.378523,65173094.82910285,0.0,0.0,47076.72814229494,559788282.9429944,45079701.476555176,39755155.1452532,0.0
2018-10-09,2081626437.463169,1307100279.20145,70625466.2823171,0.0,0.0,55542.21550910832,571441759.6639591,68655357.70456645,74139669.31585167,0.0
2018-10-10,1741398466.9025888,1144035692.1601665,64067243.08500198,0.0,0.0,41812.5021286073,434700458.3617306,47416252.01813863,44136284.92252085,0.0
2018-10-11,2070407901.701105,1221609498.330973,62179023.204940826,0.0,0.0,48789.48368529508,419667835.81864566,52730948.79760234,42325366.817071065,0.0
2018-10-12,3581191342.767335,1985897938.5728972,176485624.45736912,0.0,0.0,101593.97537189744,919679024.4076544,101460692.52856308,88703081.84836785,0.0
2018-10-13,2295615181.287238,1432531941.2853491,103905900.46154694,0.0,0.0,185015.91613545088,974718176.8852942,60091426.974412896,49520957.42368013,0.0
2018-10-14,1851879464.8516304,1075912682.4856188,60636644.174209006,0.0,0.0,133806.38034900566,420676075.2775871,36985605.21241233,28192825.38727785,0.0
2018-10-15,1847113723.735372,1120326805.1559036,50247059.92404083,0.0,0.0,114047.4710718572,339593825.34062314,35334253.64089598,31486256.065384906,0.0
2018-10-16,6217858944.018429,3003242429.5916,246203417.96966276,0.0,0.0,440176.7156372268,1229625623.4448094,105442541.4394646,85926739.48469225,0.0
2018-10-17,2746546151.250113,1278234751.758753,108158181.7753874,0.0,0.0,579371.8867656252,696224404.0064733,43932582.40420739,31081051.513690416,0.0
2018-10-18,2820354466.330306,1230898825.0612144,88978845.56993973,0.0,0.0,1820012.2270029972,711807146.9203615,54519541.31783434,42942238.57123547,0.0
2018-10-19,2625598930.5728407,1267340948.4957962,72237743.49075593,0.0,0.0,577029.8722863413,637016687.1544831,59860877.6188293,32405176.84181558,0.0
2018-10-20,2652532021.929972,1230724742.584046,91279264.7016434,0.0,0.0,182006.87148386173,444255149.0777193,51456237.10118796,21043642.612399008,0.0
2018-10-21,2387105749.143392,1154390188.6976511,53175762.92037533,0.0,0.0,171499.2218408958,426405354.3062249,31794823.47437788,26589022.41243931,0.0
2018-10-22,2127987152.586655,1070945888.3231828,42000080.93612547,0.0,0.0,211250.721845975,446592474.0009685,34806957.550846495,19516454.85534636,0.0
2018-10-23,2655159954.716826,1242296100.6213374,85638828.46086644,0.0,0.0,475698.11633971217,317539422.8461864,38638613.49889887,22081790.775327437,0.0
2018-10-24,2784381146.568883,1232758658.0737,76219991.70180726,0.0,0.0,259743.07761605395,646754243.9847931,43205613.85083542,31022218.39675692,0.0
2018-10-25,2607022301.561287,1220612744.1480913,87281638.96105605,0.0,0.0,227379.72065610407,520379443.1120626,49560452.788100906,26243527.814743724,0.0
2018-10-26,2618534041.346836,1165395713.6574717,63012137.76368871,0.0,0.0,478573.2792832588,445181041.13247615,35064154.65149261,25776852.92396464,0.0
2018-10-27,2698016930.8820057,1294283606.8483193,85023001.60605739,0.0,0.0,480637.374163149,396254310.2027455,44783257.158157416,30519539.380356006,0.0
2018-10-28,2383295890.5582404,1055337328.7702934,52224601.418779545,0.0,0.0,337149.8515233129,289043924.6332402,52554600.81176609,27144868.05053285,0.0
2018-10-29,2065446088.788402,1039726472.1950812,66459633.92200124,0.0,0.0,111787.67259390782,334957518.39887416,32694411.014697835,29318523.853630416,0.0
2018-10-30,3631795693.013341,1525796041.9084504,74861264.50799078,0.0,0.0,390030.2439969632,480694704.68585455,49584745.38536904,47327062.21127391,0.0
2018-10-31,1962209613.9889972,977416380.693578,70119495.43087755,0.0,0.0,193593.4113510009,227040091.1811328,32110880.53563599,32346620.18546746,0.0
2018-11-01,2042670545.032488,1270047763.0015414,63741585.11531513,0.0,0.0,226475.41149282028,302071251.8051166,32876351.019865464,30032063.72674098,0.0
2018-11-02,2922702484.006447,1320296639.6714208,70780437.07928412,0.0,0.0,157278.21119808473,382968051.2277834,28808918.29954665,29976386.26473465,0.0
2018-11-03,2675454291.399585,1261558842.1750631,39349133.67774813,0.0,0.0,301594.61617014447,493211574.1821052,32429149.79112027,38683460.26038865,0.0
2018-11-04,2582446886.6230755,1031402141.4720232,51519514.38057136,0.0,0.0,1076361.4296374975,420589523.1516317,32795656.97512961,34685386.42313807,0.0
2018-11-05,3198297931.7470818,1796786475.6827538,66787759.04815831,0.0,0.0,580733.5817851663,618149344.708048,48552099.861784615,98787496.27417962,0.0
2018-11-06,3213571991.0860043,1497004600.6516602,48925897.52936379,0.0,0.0,648445.151684969,924082201.4435482,44038431.38801205,81082046.23373498,0.0
2018-11-07,3408876943.856672,1767914756.9357538,61192287.52673964,0.0,0.0,662717.3855460199,1853044742.6153755,57720725.99964733,100455935.2228888,0.0
2018-11-08,3120683820.785003,1482170343.362153,71896266.08196235,0.0,0.0,1008705.8047196124,895312330.87796,40695141.02295178,72024624.75692892,0.0
2018-11-09,2402484611.464685,1330922735.7940972,59362584.38875085,0.0,0.0,585822.0635445067,898074715.9610361,39680510.13386186,57360574.310546085,0.0
2018-11-10,2707057000.4786224,1088745373.4360032,56743017.35966636,0.0,0.0,670938.8665384788,671999305.7276108,46045251.456877016,37538606.35841154,0.0
2018-11-11,1672332107.6089764,1068409319.3349148,34412495.83479341,0.0,0.0,1069596.884786215,438844393.5590643,39024459.05593655,18530875.478822857,0.0
2018-11-12,2943678893.5684266,1300514887.794881,42381038.42001548,0.0,0.0,1099443.0518112443,514239181.1947767,27913846.389733948,37089205.09042082,0.0
2018-11-13,2651674690.982871,1282532597.6221092,42732465.86535782,0.0,0.0,1107909.6749479396,857397372.1645775,29251210.174490318,37244675.53754044,0.0
2018-11-14,2890964719.217386,1395382434.391138,68534471.20408455,0.0,0.0,690848.2232066703,764601053.464545,28749683.201729678,33339738.538325384,0.0
2018-11-15,5690409836.804629,2658768934.172415,103210110.6471002,0.0,0.0,1467371.2254000164,1739603421.6553605,45329973.732532926,93846877.98838012,0.0
2018-11-16,4981978552.514329,2461869578.310328,114761798.69600266,0.0,0.0,632527.0707602842,1304087630.0706875,52740951.0198786,79764127.5112956,0.0
2018-11-17,3236633357.0467114,1724796640.6795118,51790107.2016243,0.0,0.0,370954.2955516491,695872789.5182846,44261260.69709618,57998716.5090319,0.0
2018-11-18,2525819291.4931545,1412767953.2110136,40965729.90562716,0.0,0.0,1494778.7539830387,740803249.7613866,33180812.28214589,27948586.00985948,0.0
2018-11-19,2422604400.7507744,1419370369.0170794,38180508.05052567,0.0,0.0,1513923.2921288707,1019902684.0112828,28686382.672230333,26328644.035761617,0.0
2018-11-20,6126269575.232113,2804845847.3432374,101413121.37803765,0.0,0.0,8720148.122468185,1849155450.3441093,52185354.10134312,80083328.29811147,0.0
2018-11-21,6314969584.020993,3210253186.21578,137399678.59025285,0.0,0.0,11378281.951904796,1948711156.443433,58142222.21021044,97255026.33840229,0.0
2018-11-22,4321511764.357207,2864570364.233047,86199284.8945102,0.0,0.0,5791640.496330559,1389721463.274982,47954470.65323399,63453500.19850547,0.0
2018-11-23,3055231902.513544,1749233437.3121877,60328754.90762207,0.0,0.0,5064458.714495927,233415635.5819044,25485802.08132217,35963524.46066667,0.0
2018-11-24,3520222575.53617,1739142608.9564946,93265358.87288712,0.0,0.0,4569302.392899478,1028685413.07982,25383530.096758507,42790645.01345861,0.0
2018-11-25,3115187178.442392,1678866535.7412324,77977736.45370477,0.0,0.0,5071511.231937934,856816582.2198724,27639935.324260727,44822438.348696746,0.0
2018-11-26,5226773378.179892,2438195895.932367,156596336.8035323,0.0,0.0,5870586.287725668,1580182738.2326925,31809429.493063025,64818093.35038185,0.0
2018-11-27,4652103083.720623,1897018311.0723217,108959964.4876333,0.0,0.0,4902632.234159027,1371317182.3991518,27193708.909464028,52775767.163194485,0.0
2018-11-28,4050028039.14864,1997220602.5212777,67512914.74231537,0.0,0.0,4313047.844982913,770673150.762545,27586172.61180581,34756609.833035775,0.0
2018-11-29,4973628807.699461,2140930653.1883004,118364345.79370809,0.0,0.0,5176434.594688605,1005109623.0877392,33583756.305715635,73417017.97782557,0.0
2018-11-30,4313265392.487118,1607356549.8743916,66594394.96416619,0.0,0.0,5821626.080854991,814252722.2040832,30392480.755721107,68947905.07332909,0.0
2018-12-01,4007783472.588205,1719140725.5823183,67160998.07154073,0.0,0.0,17108423.676476702,640077941.5033094,28026581.546333548,47948790.0261666,0.0
2018-12-02,3183894471.4847646,1471310196.1165853,55586732.72467805,0.0,0.0,70672927.755099,563433646.8794563,25097202.73716017,36918151.0307776,0.0
2018-12-03,3242289555.8219714,1311180616.0078957,59864263.935262576,0.0,0.0,43276379.01253972,490227128.43539727,23093070.466161937,40133607.702426136,0.0
2018-12-04,3128854932.5753694,1272979823.5054636,74868433.53567398,0.0,0.0,28027857.63705426,572225365.6169361,27293586.587489136,37504655.85944246,0.0
2018-12-05,3255899964.55098,1334764925.9641466,68013063.91955848,0.0,0.0,39856418.00300649,612588703.9708402,29713329.34158527,37061957.40634627,0.0
2018-12-06,3020004368.112703,1338392608.1239889,76903862.00644618,0.0,0.0,21058036.450479608,516275230.8265868,31111737.867841806,38312801.362281136,0.0
2018-12-07,3672494312.317788,1619374013.0384092,98986730.85897142,0.0,0.0,13993835.576536983,618353022.0128005,31210372.33884821,38102028.72042046,0.0
2018-12-08,5243194483.926532,2504222326.1841803,122179571.80468914,0.0,0.0,8238204.049675786,789737466.8838176,35601599.90447921,55396612.93946601,0.0
2018-12-09,3430203804.247037,1807021801.6527624,85964641.5742326,0.0,0.0,23887575.11764804,560386252.7822305,25345417.444643505,38193837.00071071,0.0
2018-12-10,2938443353.811616,1591278001.7639914,95271331.71510364,0.0,0.0,18430890.19443988,490041596.4505556,23367592.706077,31670290.098473325,0.0
2018-12-11,2614506143.32925,1295907311.516668,52934504.73203458,0.0,0.0,16346026.461592387,441301530.03789735,24266889.20232564,24273563.308994453,0.0
2018-12-12,2720740076.8003125,1392270657.2968814,74853904.43195269,0.0,0.0,27767740.01340723,434127326.3994019,24928139.330569454,19522549.34129131,0.0
2018-12-13,2552041789.9907007,1232429721.5102737,54668847.72349959,0.0,0.0,28866674.896274187,415346726.8371265,25865926.66054524,20225412.691844936,0.0
2018-12-14,2620531732.8481603,1269694470.924718,108842157.55171376,0.0,0.0,30027224.85563588,345848701.594778,24865563.910741203,20222699.19457392,0.0
2018-12-15,2663819604.586118,1325123179.3098264,81153515.54810609,0.0,0.0,24612506.35810556,374582816.1116598,23905700.756345183,17868475.671969645,0.0
2018-12-16,2103029919.7436216,1109693017.2554052,81486365.60460496,0.0,0.0,35660545.69100117,331022737.6109589,21634852.560921352,14545306.531592358,0.0
2018-12-17,1972663570.3920543,1198587935.411733,71026005.94914998,0.0,0.0,54653230.26310325,377515174.157066,25685256.974115312,19160146.728194,0.0
2018-12-18,3421249875.3626423,1696264039.588314,140595884.4073407,0.0,0.0,24569851.547611624,766955295.8408235,58479033.10684701,52974247.87944216,0.0
2018-12-19,3898845061.80057,1751770011.109929,136669058.14927882,0.0,0.0,67302051.00340116,887290814.3520457,50069342.08397551,98129197.0093966,0.0
2018-12-20,4721562503.691853,1971206305.0304084,202407397.00075892,0.0,0.0,52138814.47095795,1221881562.6261835,45774236.539904505,74737204.01928018,0.0
2018-12-21,6126325232.95458,2413040598.180973,226040033.62533736,0.0,0.0,77534034.81374103,1189319604.039187,35623863.73699544,77441585.7094756,0.0
2018-12-22,4813606168.926531,2146527658.029341,140505880.8939316,0.0,0.0,43257063.96930689,890230980.5226151,32712923.790518105,133155437.3481306,0.0
2018-12-23,3568245607.7466927,1843031240.6757455,115486015.5577136,0.0,0.0,55241779.89577683,576220385.4312642,27822832.836347908,66346799.15062438,0.0
2018-12-24,3514437242.642075,3038557582.0165663,140123626.09073836,0.0,0.0,109311034.23640284,703609620.5031618,30007908.045176554,72520518.82075858,0.0
2018-12-25,5022191528.110896,4190149358.5431848,193825368.0758396,0.0,0.0,92011572.14249513,2027380717.3608367,39068194.51656164,101879715.71758206,0.0
2018-12-26,4189084247.453542,2981293112.474187,149017586.8900585,0.0,0.0,82864527.71906868,1180670034.8585677,23207751.59452416,73794109.00148542,0.0
2018-12-27,3568561115.826988,2263075668.319348,139102756.8094189,0.0,0.0,133405983.7024323,830120655.213931,26755428.016999338,45342211.88985252,0.0
2018-12-28,3386167814.2749724,1964406471.6911712,119495547.6985812,0.0,0.0,144298715.06112534,701672123.3682529,25213181.0367926,42655678.8551302,0.0
2018-12-29,3561935968.91515,2611941307.2773275,134285162.42261878,0.0,0.0,105845014.81483103,916292442.6195464,26977477.33305708,42206777.41283775,0.0
2018-12-30,3031003209.033743,2754610335.045736,73987954.84032907,0.0,0.0,303987287.8741457,643772898.1106855,20191932.47754379,44315928.15397184,0.0
2018-12-31,3109685385.4562902,2326472259.1586623,88135480.17617014,0.0,0.0,168803745.32026878,611648633.0243944,24266883.5660104,50126345.50057103,0.0
2019-01-01,2991427568.30354,1822123555.3749323,107660509.90219206,0.0,0.0,289114389.1882469,579044791.7744502,24600829.06795816,39848087.72002866,0.0
2019-01-02,2689877851.31483,1831181165.2598188,72615363.14718933,0.0,0.0,319038301.0478107,530562678.8317979,23653412.58534336,28425239.84936065,0.0
2019-01-03,3263469039.3230205,2970382678.100767,130083895.24062386,0.0,0.0,301743583.58917266,637546647.8228813,25723772.883541603,43321551.76950851,0.0
2019-01-04,2261199754.98875,2147721864.232185,143883043.49660772,0.0,0.0,485572851.61039424,493301288.4368563,26100375.049378127,39412155.33175317,0.0
2019-01-05,2950054796.074141,2802750465.265354,150530254.66113758,0.0,0.0,522516136.92783135,487862712.3332964,28989975.54590724,33701219.84912106,0.0
2019-01-06,2763831883.889694,2751810037.277045,87968028.4969085,0.0,0.0,578039000.3102984,493710851.7944223,23696013.64265025,43293703.89336234,0.0
2019-01-07,3435733235.508936,2604841786.5535765,97781764.77359425,0.0,0.0,599242472.994681,558490987.876907,24099571.05603461,81335647.59441182,0.0
2019-01-08,3360163853.3972144,2288173707.096168,118440968.1671872,0.0,0.0,418626902.8257071,604509982.9338614,21183786.86483306,78333814.79200187,0.0
2019-01-09,3482430797.632785,2024950462.4209144,269118779.0756901,0.0,0.0,364565551.0650337,551158708.6065013,26507118.155248035,62710757.66569317,0.0
2019-01-10,3230523440.813054,1895694764.775352,219557549.31154063,0.0,0.0,351700207.53208584,528848998.6620967,24582563.48213839,84845665.60089022,0.0
2019-01-11,4144535969.992497,2728309575.30694,134597350.9675411,0.0,0.0,466511654.62183714,982892808.348796,32071287.62713065,125760658.31823196,0.0
2019-01-12,3263342032.794205,2081742756.9099517,93701284.58992703,0.0,0.0,492525160.7351395,565606578.0884812,25104789.587543327,63187944.16229059,0.0
2019-01-13,2456062889.7924027,1504750867.1261935,155025516.19808704,0.0,0.0,578072346.2424676,411130981.22269297,22705144.87572411,38928056.39160119,0.0
2019-01-14,2675674829.818869,1642681383.2372842,179047658.07179487,0.0,0.0,488144479.615587,474444573.7488991,26932380.49895819,36923377.86663759,0.0
2019-01-15,3101461657.547051,2141032095.0550327,252385427.7222865,0.0,0.0,338860248.7135755,519065000.4591194,26577964.447153658,46991904.8007332,0.0
2019-01-16,2953789408.2270346,2179445232.658204,206378942.2750376,0.0,0.0,262332849.83455843,408479335.5900175,24168965.9189638,44720875.31453265,0.0
2019-01-17,2753646523.928816,2113608536.664472,226042798.63173875,0.0,0.0,375260514.3378512,403570445.8094488,21455403.93367792,55013701.89921163,0.0
2019-01-18,3049367561.0957274,1953391667.2246928,207892558.41548857,0.0,0.0,364769648.39806193,405007131.6315308,17890712.89256306,60179613.104692645,0.0
2019-01-19,2649449860.3668847,1689783955.342064,106136444.43984205,0.0,0.0,540064713.5402541,332351555.7327561,19704334.96418927,36466188.48017476,0.0
2019-01-20,2766880413.283615,1843518995.375324,150509582.94028798,0.0,0.0,900677017.2157649,393170270.9368138,25892122.764771,40905023.30284591,0.0
2019-01-21,2940644468.975576,1968418396.732476,118098239.30873892,0.0,0.0,683574815.0722381,388184198.4944774,24470577.867172603,42961757.03943709,0.0
2019-01-22,2561594564.573847,1719454581.2400155,200081105.2984924,0.0,0.0,459245034.53885794,367655023.86731446,24927986.22617801,31403250.11092524,0.0
2019-01-23,2718371971.9030104,1765861558.497147,206265684.65594205,0.0,0.0,576379526.6041967,532065422.5976813,26856947.140015014,37271610.77162003,0.0
2019-01-24,2663764215.2983246,1599707091.7203567,186480027.6440471,0.0,0.0,4330125.043852222,328647954.77512914,24793503.05938807,26155328.970643435,0.0
2019-01-25,2514079887.672157,1605735349.503223,143197419.6957244,0.0,0.0,978271372.1249636,303813845.5360176,25032774.1644598,24319382.871368237,0.0
2019-01-26,2582590473.407218,1612015659.44269,190994409.87081677,0.0,0.0,877545346.3264046,503232743.3387159,24285178.7402317,22993374.156122435,0.0
2019-01-27,2548165746.089901,1433112570.853001,108040406.3709236,0.0,0.0,506812472.9136186,495940405.2321722,23670622.20814753,23459405.913037308,0.0
2019-01-28,2882787006.773549,1753825291.7971785,174594972.06689173,0.0,0.0,460972646.04482377,368746842.9616335,24879164.18740677,31462595.49493724,0.0
2019-01-29,3445780457.599724,2332780149.277323,249850968.27269,0.0,0.0,246251219.42286107,581673448.9016954,24712556.32933986,47046465.61052532,0.0
2019-01-30,4865613085.112716,2555950268.3740425,5341854462.366126,0.0,0.0,406310159.5183625,413279470.8158555,23357883.21236616,32538836.95817334,0.0
2019-01-31,4973814467.106895,2493952726.425111,5168135840.357825,0.0,0.0,302355387.8155642,754107735.899951,19754498.02175494,37062014.79782128,0.0
2019-02-01,4330022381.196439,1980504563.8608687,4354176577.401444,0.0,0.0,204856507.6751751,791829713.574467,23921872.259757742,30894039.17470899,0.0
2019-02-02,3765731026.21538,2189489172.098924,4420403451.632209,0.0,0.0,121758158.09826788,597851854.4890903,28187600.32729815,31452647.05478662,0.0
2019-02-03,3310421843.82123,1859087081.855614,3886477386.6999454,0.0,0.0,131656817.25037844,382674595.8115735,23498633.822988443,21458195.77550438,0.0
2019-02-04,2375918195.082078,1970373516.398768,4407766633.150624,0.0,0.0,317125263.81801313,436671940.2304603,25001794.96152035,20436393.898442607,0.0
2019-02-05,4454914648.715065,1910734433.7085884,4488479389.996229,0.0,0.0,292011716.93157446,493327591.8826044,21415070.138289157,20337416.673156355,0.0
2019-02-06,3653777871.7193217,1850805735.245364,4228745899.6576552,0.0,0.0,223923108.0051809,410993072.624565,22583340.6454876,21305756.414824136,0.0
2019-02-07,4211212356.014064,2028390258.20916,4936172435.751625,0.0,0.0,266165284.0130898,475307629.7990475,23969767.094230324,28173078.13361925,0.0
2019-02-08,3297274818.3709226,1809028295.0201623,4244411127.247628,0.0,0.0,295812601.9904572,382512258.7159663,32964856.10911834,22393690.19264841,0.0
2019-02-09,6293135761.36397,3337030323.848282,7197323498.098081,0.0,0.0,442527611.38825226,720913070.4714884,40948801.29238654,46082836.569584064,0.0
